srcid,Q1,Q2,Q4,Q6a,Q6b,Q6c,Q6d,Q7a,Q7b,Q7c,Q7d,Q7e,Q10a,Q10b,Q10c,Q10d,p_state,sDevType,sOSName,gender,age_group,education
431,2,4,3,5,5,4,4,3,3,3,2,3,2,5,4,2,2,1,6,1,3,1
80,2,17,3,3,4,4,3,1,2,2,2,2,2,2,2,4,2,0,12,1,3,3
2374,1,34,5,5,4,1,4,2,1,3,3,1,1,1,1,2,3,1,6,1,4,1
2300,2,1,2,2,4,3,2,3,3,3,3,2,2,4,2,4,5,0,12,1,3,1
213,2,1,3,1,1,2,2,1,1,2,2,1,1,2,4,1,1,0,12,2,4,1
1631,2,1,1,5,5,1,1,1,1,1,1,1,2,5,5,1,4,2,6,1,4,2
96,4,16,4,5,5,5,5,1,1,1,2,1,4,4,1,2,1,1,1,2,3,2
2257,2,1,2,4,2,3,2,2,2,3,2,1,4,4,4,2,4,1,6,2,4,2
517,4,16,-99,5,3,1,1,1,1,1,1,1,2,5,4,2,2,0,12,1,4,1
383,4,16,3,5,5,4,5,2,2,2,2,1,4,4,4,2,8,2,6,1,3,1
651,4,13,11,1,1,1,1,1,1,1,3,1,4,4,4,1,1,0,12,1,2,2
1148,2,5,3,4,3,3,4,2,3,4,4,3,2,4,2,4,1,2,1,2,3,3
312,2,36,1,3,2,3,2,2,2,2,2,2,2,2,4,2,3,0,12,2,4,1
2050,1,26,1,4,4,4,3,3,3,3,3,2,4,4,4,4,1,0,12,1,4,2
1923,2,20,3,4,3,3,2,2,2,2,2,2,2,2,4,2,4,0,12,1,3,1
1553,2,13,5,4,-98,3,3,2,2,2,2,2,5,5,5,5,4,-1,-1,1,3,3
408,2,11,1,4,3,4,4,2,1,2,3,2,1,2,2,2,1,0,12,2,3,2
781,2,16,1,3,3,3,2,2,1,1,2,1,5,5,5,1,2,1,6,2,4,3
1484,4,11,4,1,1,1,1,1,1,1,2,1,2,2,2,1,1,0,8,2,4,2
1098,2,13,1,1,1,3,1,1,2,2,1,1,2,4,5,1,4,-1,-1,1,3,2
562,2,19,2,4,2,4,3,4,3,4,3,3,4,2,4,2,1,1,6,1,3,1
1082,2,16,3,3,3,4,4,3,3,2,4,3,4,4,4,4,1,1,1,1,3,2
473,1,29,3,2,1,2,2,1,1,2,2,2,2,4,2,2,3,0,12,1,3,2
1907,2,29,17,2,2,3,3,3,2,3,3,3,2,4,2,4,1,0,12,1,4,1
434,4,1,1,4,2,4,3,2,2,2,2,2,2,2,4,2,4,2,6,1,2,1
1330,4,20,4,3,2,2,2,2,2,3,3,2,2,2,2,2,3,0,12,2,3,1
1584,2,32,4,3,2,2,2,4,2,3,2,2,2,2,2,3,1,-1,-1,2,3,3
2540,4,33,6,5,3,4,5,3,2,3,3,3,2,2,2,2,3,1,6,1,2,2
1624,2,16,3,2,3,2,2,2,2,1,2,2,1,2,1,1,2,1,6,1,2,3
1724,2,1,3,3,2,2,2,2,2,2,2,2,1,2,4,2,2,1,6,2,1,1
1704,4,34,2,1,1,2,2,1,2,1,1,1,2,4,2,2,1,0,12,1,3,2
1196,4,36,3,2,2,2,1,2,3,2,3,1,4,4,2,4,2,1,6,1,2,2
175,2,13,1,5,5,5,5,1,1,1,1,1,1,4,1,2,2,1,1,1,2,2
1756,2,20,-98,4,4,3,3,2,2,2,3,3,5,5,5,4,2,1,1,2,2,1
1582,2,19,2,3,2,2,2,2,2,2,2,1,1,1,1,1,3,1,1,1,1,3
110,2,36,8,4,2,3,2,1,2,1,1,2,2,5,2,4,1,0,12,1,1,1
399,2,1,1,3,2,2,2,3,3,3,3,2,4,5,4,4,4,1,1,2,3,3
828,5,16,4,4,1,3,3,2,2,2,3,2,2,4,4,2,2,0,12,2,4,1
1845,4,11,4,2,3,3,3,3,3,3,4,3,2,2,2,2,3,0,12,1,1,1
1512,2,96,4,3,4,4,4,3,3,3,3,2,4,4,4,2,2,1,6,2,2,1
1314,2,13,3,3,3,3,3,2,2,2,3,2,2,2,2,2,3,1,1,1,1,2
2191,2,11,96,2,2,2,2,1,2,2,1,1,2,4,4,2,1,0,8,2,3,1
1304,5,16,4,2,1,1,1,1,2,1,2,1,2,4,4,2,3,0,8,2,3,3
1797,2,13,1,4,5,5,3,2,1,3,3,1,4,2,2,2,3,0,12,1,2,1
1215,4,5,4,3,4,3,3,2,2,2,2,2,4,4,4,2,2,1,6,2,3,3
395,4,16,4,1,1,2,1,1,1,2,3,1,2,2,2,2,3,1,6,1,2,1
2159,2,96,4,4,4,3,3,1,1,3,2,1,1,2,4,2,2,0,12,1,3,1
1545,4,11,3,3,3,2,2,2,2,3,3,3,1,2,1,1,2,0,12,2,3,1
1565,2,1,1,1,2,3,2,1,1,3,1,1,1,2,1,4,4,-1,-1,1,3,3
1576,4,5,3,2,2,3,2,1,2,2,1,1,4,5,4,2,2,0,8,1,1,3
2264,4,11,4,3,2,3,3,2,2,3,2,2,5,5,5,5,3,0,12,2,4,2
477,4,18,3,2,2,1,2,1,1,1,2,1,1,4,2,4,1,2,6,1,4,1
1697,2,34,4,1,1,1,2,2,2,1,2,1,1,1,1,1,5,0,12,2,1,1
1765,2,32,4,3,5,4,4,1,1,1,2,3,1,5,5,5,1,1,1,2,1,2
2003,2,13,11,4,4,4,4,1,1,2,2,2,4,4,2,4,5,1,6,1,3,2
1633,1,11,3,4,2,4,3,2,3,2,3,3,2,4,4,2,3,1,1,2,3,2
367,2,20,3,2,1,1,1,1,1,1,1,1,2,5,5,1,5,1,6,2,2,1
407,2,-98,3,2,3,2,2,1,1,1,1,1,4,4,4,4,1,1,1,1,2,3
1731,2,1,3,4,3,4,4,3,3,3,3,4,4,5,5,1,2,2,6,2,3,1
1598,4,11,3,4,3,2,2,2,2,3,3,1,2,4,4,1,1,0,12,1,4,1
612,2,11,3,3,2,4,2,2,2,4,3,2,5,4,4,2,2,1,6,2,1,3
341,2,1,6,3,4,4,4,3,3,3,3,3,4,4,4,2,3,1,6,1,2,1
2179,2,16,3,1,1,1,1,1,1,1,1,1,2,2,2,1,1,0,12,2,2,1
380,2,13,1,4,4,4,4,1,2,3,2,1,2,5,4,1,1,0,12,2,4,3
819,4,-98,4,3,2,3,3,2,2,1,2,1,4,4,1,2,1,1,1,1,1,1
132,4,32,1,4,1,5,4,1,1,1,1,1,2,5,4,2,5,1,6,1,3,2
346,3,35,4,3,2,3,2,1,2,2,2,2,2,2,4,4,2,1,1,2,2,1
290,5,13,11,3,4,1,2,2,2,1,1,1,4,5,4,1,3,0,12,1,3,2
1100,1,11,1,3,3,5,3,3,4,4,3,3,4,4,4,2,3,1,1,2,2,1
1465,2,16,97,1,1,2,2,2,1,4,3,2,2,4,2,4,5,0,12,1,3,1
334,4,32,3,5,1,1,5,2,1,2,3,3,2,4,5,1,1,1,6,1,2,1
1928,2,1,3,4,5,4,4,1,1,1,2,1,1,4,2,2,3,1,1,1,1,1
513,4,11,96,2,2,2,2,2,2,2,2,2,2,2,4,2,2,0,8,2,4,1
512,2,17,1,5,5,2,2,1,1,1,1,1,2,4,2,2,5,2,6,2,3,2
719,4,16,3,2,2,2,2,4,3,1,4,4,1,1,1,1,1,1,1,1,1,2
1315,4,16,96,-98,2,-98,-98,2,2,3,3,2,4,5,5,2,3,2,1,2,4,1
1108,2,-98,4,3,4,3,2,2,1,3,3,2,4,5,5,2,8,0,12,2,1,1
172,2,5,3,4,4,4,4,3,2,3,3,3,2,2,2,1,1,1,1,2,2,2
570,2,36,3,-98,-98,3,3,3,2,3,4,3,2,2,4,4,2,1,1,1,1,1
1230,4,19,10,4,4,4,3,3,3,2,3,2,5,5,4,2,5,0,12,1,2,1
2346,2,1,3,5,5,5,1,1,1,4,3,1,5,1,2,1,3,-1,-1,2,3,2
254,4,11,3,5,2,3,5,1,1,1,1,1,1,2,4,1,3,0,12,2,4,1
1255,2,1,3,4,1,2,1,2,1,2,1,1,1,4,5,1,1,1,1,1,1,1
327,-98,16,-98,3,2,2,2,3,3,3,4,2,2,2,4,4,8,1,1,1,2,1
1906,1,1,1,4,4,4,5,3,3,3,2,2,5,5,4,1,4,0,12,1,4,3
2338,4,11,4,3,3,3,3,2,2,2,2,3,4,4,4,4,1,-1,-1,1,3,3
1146,4,35,4,1,1,1,2,1,1,2,3,2,4,4,4,4,1,0,12,2,3,1
699,4,96,97,1,1,2,2,3,2,1,2,2,1,2,5,2,4,0,12,1,3,3
421,4,11,3,3,3,4,4,2,2,3,3,3,5,5,5,4,3,1,13,1,2,1
1905,4,16,97,2,2,2,2,2,2,1,4,2,2,2,4,2,4,0,12,2,4,1
1739,1,29,1,4,4,3,2,3,4,4,4,4,4,5,2,4,3,1,6,2,1,1
2197,4,1,3,1,3,1,1,4,3,2,4,4,4,4,4,4,2,1,6,1,2,1
744,2,16,4,3,3,3,2,4,2,4,4,3,4,4,2,4,8,0,12,1,1,3
992,2,4,3,2,5,2,5,1,1,1,2,1,1,2,4,2,1,0,12,2,2,2
763,2,-99,4,2,2,2,2,1,3,2,3,1,2,2,2,2,3,1,1,1,1,2
981,2,13,3,2,2,2,2,2,3,2,2,3,5,5,5,5,1,1,6,2,1,1
2514,4,11,4,3,3,3,3,3,3,3,3,2,4,4,5,4,5,0,8,2,4,1
248,2,1,1,3,2,2,2,1,2,3,1,1,4,5,4,5,2,0,12,2,1,1
1560,4,11,4,1,1,4,4,2,4,3,3,3,1,4,1,2,2,0,12,1,2,1
1433,2,-98,-98,3,3,3,4,3,3,4,3,3,2,2,2,2,4,1,6,1,2,1
276,2,11,4,2,3,3,3,2,2,3,3,2,2,4,4,2,2,0,12,1,2,1
1337,2,11,3,3,2,3,2,3,2,4,4,3,4,5,2,4,2,1,6,1,1,1
887,1,1,1,2,3,3,3,1,1,1,2,2,1,5,4,1,2,0,12,1,2,1
764,2,1,1,3,3,3,3,2,2,2,2,2,2,4,2,2,3,0,12,1,3,1
1763,2,30,3,3,3,3,3,1,2,1,2,1,4,5,2,4,2,1,1,2,1,2
1785,1,-98,1,3,3,3,3,3,2,3,3,3,5,5,5,5,5,1,6,2,2,1
931,4,16,32,4,2,3,5,3,3,3,3,3,5,4,4,2,4,1,6,2,1,1
985,2,1,-98,4,4,4,4,1,2,2,2,2,4,4,4,2,1,1,6,1,2,1
994,2,-99,3,3,2,3,2,2,2,1,2,1,4,4,4,4,5,1,6,1,3,3
1712,2,29,2,2,3,3,3,2,2,2,2,2,4,4,4,4,1,0,12,1,1,3
136,2,1,1,2,2,3,2,1,1,3,3,2,4,4,4,2,1,1,1,2,2,1
1339,5,36,3,3,2,1,2,3,3,2,3,3,4,5,5,5,1,-1,-1,1,2,3
289,4,1,3,3,4,3,4,2,2,2,2,2,2,2,2,2,2,1,1,1,1,3
664,2,16,3,1,1,1,1,1,2,1,1,1,2,2,2,1,5,1,6,1,2,2
2133,2,13,17,2,1,2,2,1,1,1,1,1,2,2,4,2,5,1,1,1,2,2
967,2,13,1,2,4,3,3,3,3,3,3,3,4,4,4,4,2,1,6,2,2,2
1507,5,11,4,1,1,1,1,2,1,1,3,1,2,4,4,2,1,0,12,1,1,1
546,4,16,2,1,3,2,3,3,3,3,3,3,5,5,5,5,5,0,12,1,3,3
2521,1,17,1,3,2,3,3,1,1,2,3,1,2,2,4,2,5,0,12,2,4,1
2496,1,11,3,4,4,2,4,1,1,1,2,1,1,4,4,1,1,1,6,2,2,1
76,2,1,3,3,3,3,3,3,3,1,3,3,4,5,4,2,2,1,1,1,2,1
2500,5,13,3,5,4,4,3,2,2,2,2,2,4,4,4,4,2,1,6,2,2,2
1033,4,36,1,2,2,3,2,3,2,2,2,1,2,2,4,2,2,0,12,2,1,1
645,2,1,-98,3,3,3,3,2,2,2,2,2,2,4,4,2,2,2,6,2,4,2
476,4,16,4,1,2,1,3,1,3,2,2,1,1,1,4,1,1,0,12,1,1,1
1391,4,37,-98,3,3,3,3,3,3,3,3,3,4,4,4,4,2,2,6,2,3,1
1104,1,17,1,5,1,5,4,4,4,4,4,4,1,1,1,1,6,-1,-1,2,4,2
1784,2,16,3,3,2,4,4,2,2,3,2,2,1,2,2,2,1,0,12,2,3,2
1896,2,-98,3,2,3,3,3,2,3,3,2,2,2,4,2,4,3,0,12,2,1,1
2150,5,1,4,1,1,1,1,1,1,1,1,1,4,4,4,2,1,1,6,2,2,1
912,5,16,4,2,5,1,1,1,1,1,2,1,2,2,4,1,1,0,12,1,4,1
723,4,1,28,3,2,3,2,3,2,3,3,2,2,5,4,2,8,0,7,1,1,3
1364,2,30,1,3,3,3,3,3,3,3,3,3,5,5,5,5,2,1,6,1,1,1
1296,2,16,3,2,3,3,2,1,1,1,1,1,2,2,2,1,1,0,12,1,4,3
624,1,11,3,2,2,2,3,2,1,1,2,1,4,4,4,2,2,1,6,1,4,1
2495,5,13,13,4,2,3,3,3,1,4,3,3,4,4,4,2,1,-1,-1,1,2,2
75,2,13,4,2,1,2,2,2,2,2,2,2,2,2,2,1,4,0,8,2,3,3
424,2,20,1,2,4,4,4,1,4,2,3,3,5,5,5,5,2,0,12,1,3,1
1467,4,16,3,1,1,1,2,1,1,1,2,1,1,1,1,1,5,0,12,1,3,1
1771,2,1,1,3,3,2,2,1,1,2,1,2,2,4,4,2,3,2,6,2,3,2
1781,2,11,97,2,3,3,4,3,2,4,3,1,2,4,4,2,3,1,1,2,2,3
358,4,34,1,4,4,4,3,2,3,3,2,3,2,2,4,2,2,1,1,2,2,2
1982,2,11,3,4,4,2,2,2,1,3,2,1,1,2,1,1,1,1,1,1,1,2
1566,4,96,13,2,2,1,1,1,1,1,1,1,2,2,2,1,2,-1,-1,1,1,2
1245,2,6,1,2,2,2,4,2,1,1,1,1,4,4,4,4,5,0,12,2,1,1
106,4,16,3,2,3,2,2,2,2,2,2,2,4,4,2,4,1,0,12,1,3,3
1385,5,16,3,2,1,1,3,3,2,2,3,1,1,2,4,2,3,0,8,1,3,1
2547,2,11,4,2,2,4,4,3,2,3,3,3,4,4,4,4,5,1,6,2,1,1
975,2,13,11,5,5,5,5,2,4,3,3,3,4,4,2,4,2,0,8,2,3,2
1333,4,11,4,1,1,1,2,1,1,1,1,1,2,4,4,2,1,0,12,1,3,1
696,4,5,4,1,1,1,1,1,1,1,2,1,2,5,2,2,2,2,6,2,2,1
1901,1,11,3,4,4,4,2,1,1,4,3,1,2,4,4,2,1,0,8,2,2,3
1877,4,11,4,1,1,1,1,1,1,1,2,1,1,1,1,1,3,1,6,2,2,1
891,2,13,1,2,2,1,2,1,1,2,2,1,4,4,2,4,1,0,12,1,3,3
1313,4,11,4,3,3,3,3,2,3,4,3,2,2,2,1,4,2,1,1,1,1,2
712,4,11,4,2,3,4,4,4,3,3,4,3,2,4,4,4,1,1,6,2,1,3
991,2,4,3,4,4,4,4,3,3,3,3,2,5,4,4,4,2,1,6,2,2,1
554,4,20,4,2,1,2,2,1,2,1,3,1,2,4,4,5,1,1,1,2,2,1
1552,5,11,4,2,2,1,1,1,1,1,1,1,5,5,5,1,4,-1,-1,1,3,2
947,4,11,3,3,3,4,3,1,2,2,1,1,4,4,4,2,1,1,6,1,3,2
1824,4,36,-98,3,1,1,2,1,1,1,1,1,4,4,4,2,3,0,8,2,4,3
606,2,4,2,4,4,4,5,1,1,1,1,1,5,5,4,1,3,0,12,2,3,2
757,4,13,3,2,1,2,2,3,2,2,1,1,5,4,5,1,1,0,12,1,1,3
2470,2,13,3,1,5,2,2,1,1,2,3,2,4,4,4,1,1,-1,-1,1,3,3
1758,2,11,4,3,3,3,2,2,2,2,2,2,2,2,2,2,3,0,8,2,1,1
817,2,5,11,-98,4,3,-98,3,3,4,2,2,2,4,4,2,4,1,1,2,3,2
1389,2,30,3,1,2,2,2,1,1,1,2,1,4,5,4,5,3,-1,-1,1,3,3
1250,2,11,4,4,4,3,3,2,2,2,2,2,1,1,2,2,5,0,12,2,3,2
1220,2,1,3,3,2,3,2,2,1,3,2,1,1,2,4,2,3,0,12,2,3,2
1869,4,16,4,2,1,2,2,1,2,1,3,2,4,4,4,4,1,1,6,2,2,1
1199,2,37,3,2,3,4,4,3,2,2,2,2,5,5,5,5,6,1,1,2,2,1
1399,2,96,1,4,3,4,4,3,3,4,3,4,4,4,4,4,2,0,8,1,1,1
1596,5,5,3,3,2,3,1,1,1,1,3,1,1,2,2,1,4,0,12,2,3,2
1959,2,16,96,5,3,3,5,1,2,1,1,1,4,5,5,1,4,2,6,2,4,3
440,1,29,3,4,3,4,3,3,3,3,3,3,2,4,2,4,2,0,8,1,4,1
707,4,4,3,4,3,3,3,2,3,2,2,2,2,4,2,1,2,1,6,2,2,3
1456,2,30,3,3,4,3,2,2,2,3,2,2,4,5,4,2,2,2,6,1,3,1
264,4,1,3,3,2,2,2,2,1,3,3,2,4,4,5,2,2,0,12,1,4,1
811,4,36,1,3,2,4,4,3,2,2,3,4,5,5,5,1,1,0,12,2,4,1
692,4,11,1,3,3,3,2,3,3,3,3,2,2,2,2,1,1,1,6,1,2,1
1124,4,11,4,2,2,2,2,1,1,3,3,2,4,5,5,2,5,0,12,2,4,1
1839,2,96,2,3,2,3,4,3,3,3,2,3,4,2,4,2,1,2,6,1,4,3
571,1,16,3,2,2,2,1,3,2,2,3,1,4,4,2,1,1,1,6,2,3,1
432,2,32,1,2,2,3,2,2,2,2,3,2,2,2,4,2,2,2,6,1,3,3
548,2,11,4,2,5,2,2,2,2,3,3,1,4,4,4,2,2,0,7,1,1,3
2266,2,1,10,1,1,1,1,2,2,1,2,1,1,1,2,1,2,1,6,1,3,1
2462,2,1,1,1,3,2,1,2,3,3,4,4,1,4,2,4,2,1,6,1,1,1
2614,2,11,-98,3,3,3,2,2,2,3,3,3,5,5,5,1,1,2,6,2,2,1
1497,2,36,-98,2,2,2,2,3,2,2,3,2,2,4,4,2,3,1,13,2,3,3
1408,4,19,3,3,2,3,4,3,3,4,4,2,4,4,4,1,1,0,12,2,3,1
323,2,1,6,2,4,4,4,4,4,4,4,4,4,4,4,4,3,1,6,1,2,2
2160,4,19,6,2,3,2,2,2,3,2,2,3,4,5,5,2,3,1,1,1,4,2
2081,4,1,3,1,5,1,1,1,1,1,1,1,5,5,5,5,5,1,6,1,4,2
1297,2,1,3,2,2,3,2,1,1,1,1,1,2,2,4,2,1,0,12,1,3,1
2404,2,16,-98,3,3,3,2,2,1,3,3,2,1,1,4,1,8,2,6,2,3,1
999,4,1,1,5,2,3,3,2,1,1,1,1,2,1,1,2,3,0,12,1,4,1
1463,4,16,1,2,2,2,2,2,2,2,4,2,4,4,4,4,2,0,12,1,2,3
996,4,1,2,2,2,3,3,2,2,2,2,2,2,2,4,1,1,0,12,2,3,2
966,4,1,3,4,4,4,4,2,2,2,2,2,4,4,3,3,3,2,1,2,4,3
1770,4,16,4,2,2,2,2,2,2,2,2,2,2,2,5,1,3,1,1,1,3,2
2583,2,96,1,1,2,4,3,1,2,2,4,3,1,4,4,5,1,0,12,1,1,1
868,2,16,6,5,2,3,2,1,2,2,1,1,2,1,2,1,3,0,12,2,4,2
392,4,16,17,1,2,1,1,2,2,2,3,1,2,2,4,2,2,0,12,1,2,1
1668,2,11,3,3,3,4,3,3,3,3,4,3,1,4,2,4,2,0,8,1,3,1
1685,1,16,1,3,4,2,5,3,3,3,3,3,5,4,1,2,2,1,1,2,2,2
631,2,35,4,3,2,3,2,2,2,2,2,2,4,4,4,2,5,1,6,2,2,1
2252,2,-98,1,3,4,4,3,2,3,-98,3,3,2,4,4,2,2,1,6,2,2,1
768,2,4,4,2,2,2,2,1,1,2,1,3,4,4,4,4,2,1,6,2,2,1
1838,4,16,4,1,1,1,2,2,1,2,3,1,2,4,4,2,2,0,12,1,4,2
956,2,16,2,5,5,3,3,1,1,1,1,1,4,4,4,1,1,0,12,2,3,3
77,5,1,1,3,3,3,3,1,1,2,1,1,2,4,2,1,2,1,6,2,3,2
270,4,1,6,1,1,1,1,1,1,1,1,1,5,5,5,5,3,1,6,2,3,3
1526,2,11,3,4,5,4,5,3,3,3,3,1,4,4,4,2,2,0,8,2,4,2
2519,2,16,1,4,3,3,3,1,1,1,2,1,1,2,2,2,1,0,8,2,3,1
1788,4,16,1,4,2,2,2,2,2,2,3,2,2,4,2,1,5,1,6,2,4,1
212,4,16,3,3,4,3,2,4,3,2,4,4,5,4,5,4,4,1,6,2,4,3
1141,4,11,3,2,1,2,2,1,2,1,2,1,1,1,4,1,2,0,8,2,4,1
307,2,16,3,3,3,3,3,2,2,2,2,2,2,4,4,2,3,0,12,1,2,2
1947,2,11,3,4,4,4,4,4,3,4,4,4,1,3,2,4,4,0,12,1,3,1
2166,2,1,1,5,2,4,4,1,2,1,3,2,4,5,2,1,3,1,6,2,1,1
1437,2,36,1,2,2,2,3,2,2,2,2,2,2,5,4,2,2,1,1,2,3,1
184,2,13,3,2,3,3,3,2,3,3,3,2,4,4,4,4,2,1,1,2,1,3
1252,2,4,3,3,3,3,3,2,4,2,3,1,4,4,4,2,2,0,12,2,2,1
1990,2,1,96,3,2,2,3,4,3,4,4,1,1,1,1,1,5,0,12,2,2,1
214,5,1,3,2,2,1,2,2,3,1,2,2,4,4,4,2,3,0,12,1,3,2
2356,2,20,4,4,4,4,4,2,2,2,2,2,4,4,4,4,2,1,1,1,2,3
1882,2,16,3,2,3,3,2,3,3,3,3,2,2,4,2,2,2,1,6,2,3,1
2014,1,13,3,2,1,1,2,1,1,1,1,1,4,4,4,1,4,0,12,2,3,1
2477,2,11,5,5,5,3,5,3,2,3,3,3,3,4,3,2,2,1,6,2,2,1
1927,4,13,36,2,2,1,2,1,1,2,1,1,2,2,2,2,1,0,12,1,4,1
1445,1,34,2,3,1,2,2,2,1,-98,2,1,4,4,4,4,3,-1,-1,1,3,1
1009,4,13,3,2,1,1,2,2,1,2,1,1,4,5,4,5,1,-1,-1,1,4,3
900,4,13,3,3,5,3,2,1,1,3,2,1,4,4,4,2,4,0,12,2,3,3
427,2,16,-98,4,4,4,3,2,1,4,2,2,4,4,2,4,1,1,6,2,1,1
1684,2,13,1,3,3,3,3,2,2,1,2,2,4,4,4,4,5,2,6,2,4,1
539,2,5,3,3,3,3,3,2,2,3,3,3,5,5,5,4,6,1,6,2,2,1
1379,2,17,-98,4,2,4,3,2,2,1,1,1,4,4,2,2,5,0,12,1,2,2
1747,4,16,3,2,5,2,5,1,2,1,1,1,1,2,4,1,4,0,8,2,4,1
1424,4,1,3,2,4,2,2,2,3,2,3,2,2,5,2,2,3,0,12,2,3,2
1953,4,5,97,3,2,2,3,2,2,2,2,2,2,2,2,1,6,1,1,2,3,2
1988,4,96,97,3,3,3,3,3,3,3,3,3,4,5,4,4,1,0,12,1,1,2
397,4,18,1,2,2,2,1,2,1,3,3,3,1,1,1,1,3,1,1,1,2,1
1388,2,1,13,3,3,4,3,3,2,3,4,4,4,4,4,2,2,-1,-1,1,1,2
1169,1,36,1,5,3,4,3,4,4,4,1,3,2,5,5,4,5,0,12,1,4,2
915,4,-98,-98,3,3,3,2,3,3,3,3,3,4,4,2,2,2,1,6,2,1,3
2278,4,-99,11,2,2,2,2,2,2,2,2,2,2,2,2,2,1,0,12,2,2,2
1126,4,1,3,3,2,2,2,3,2,2,3,2,2,2,2,2,1,0,12,1,3,2
2072,4,13,3,4,5,2,1,2,4,2,3,4,2,4,4,2,2,-1,-1,2,3,3
197,4,13,1,3,2,2,2,1,1,2,1,1,2,4,2,2,2,0,12,2,3,2
1017,4,20,3,3,3,2,2,3,2,2,3,2,2,4,2,4,2,0,12,1,2,3
2240,2,96,3,3,5,3,3,1,1,1,2,2,2,4,4,2,2,1,6,2,1,3
446,2,-98,2,3,3,3,3,2,3,3,3,3,4,4,4,4,5,0,12,2,1,1
1830,1,13,1,4,4,5,4,1,1,4,1,3,2,1,2,4,1,2,6,1,3,1
1351,1,13,3,4,4,4,4,2,1,1,2,3,4,4,4,4,2,-1,-1,2,4,3
1508,2,16,1,3,3,2,2,1,1,3,2,3,2,4,1,2,3,0,12,1,3,2
90,2,1,1,1,1,2,2,2,2,3,1,1,4,4,2,2,5,1,1,1,3,1
1027,2,16,3,3,3,3,3,3,2,3,2,2,4,4,4,4,1,0,8,2,4,3
542,4,1,3,2,2,2,1,1,1,1,1,1,2,4,2,2,3,1,1,1,2,2
1649,2,96,1,3,3,3,3,1,1,1,1,1,2,4,4,2,1,0,12,2,3,3
2425,2,11,4,2,1,3,2,2,1,2,1,1,4,4,4,4,2,1,6,2,1,1
594,4,4,3,3,3,3,3,3,3,3,3,3,4,4,2,2,2,1,6,2,1,3
164,4,1,-98,5,5,4,4,1,1,2,1,1,1,2,5,2,3,0,12,2,4,3
1144,4,13,6,4,3,2,2,1,1,3,2,2,2,4,2,2,3,0,12,2,3,1
1057,1,13,1,4,2,4,4,3,3,3,3,3,4,5,4,2,3,2,6,1,4,2
685,2,96,1,4,2,3,3,2,3,3,3,2,2,5,4,2,3,1,6,2,1,1
1239,2,13,11,3,3,3,2,1,2,2,2,1,4,4,4,1,3,0,12,2,3,3
1503,4,11,3,4,2,4,2,2,2,2,3,2,2,4,4,2,1,0,12,1,2,1
491,4,16,2,4,3,2,2,1,1,1,1,1,4,4,5,1,5,1,1,2,2,1
187,2,1,1,3,2,2,3,1,1,3,4,2,4,4,4,4,4,0,12,1,4,2
1650,4,1,1,2,3,3,3,3,2,2,2,2,2,4,2,4,5,0,12,1,3,1
1256,4,4,1,2,1,1,1,1,1,1,1,1,2,2,4,1,1,0,12,1,3,1
626,2,1,11,2,3,3,3,1,3,2,3,3,5,5,5,2,3,1,6,1,2,1
318,2,1,1,1,2,2,4,3,3,3,4,4,2,4,1,1,2,0,8,2,1,1
1952,1,1,3,4,2,3,4,1,1,3,3,2,5,5,4,4,1,1,6,2,1,3
1064,2,16,1,2,5,2,1,1,1,1,1,1,2,1,1,5,4,-1,-1,2,4,1
1541,5,8,1,5,3,4,3,1,3,2,3,2,1,1,5,4,1,-1,-1,1,4,1
799,4,11,3,2,1,1,1,1,1,1,1,1,1,4,1,2,1,0,8,2,4,1
1532,2,1,3,3,4,4,4,3,1,3,1,4,4,4,4,1,2,-1,-1,2,3,2
2184,2,16,97,3,3,3,2,1,3,3,2,2,2,2,1,2,3,1,1,1,2,2
1275,2,-98,3,3,3,3,2,3,3,4,3,2,1,2,1,1,1,1,6,2,1,2
2262,5,13,8,2,1,4,2,2,2,1,2,1,1,1,2,1,1,2,6,1,3,2
955,2,17,2,4,5,3,3,1,4,3,3,1,4,5,5,1,2,1,6,1,2,1
528,4,4,3,2,3,3,3,3,3,2,2,2,2,4,2,4,3,1,6,1,2,1
1481,2,4,3,3,3,4,3,2,2,2,3,1,4,4,2,2,1,1,6,1,2,1
418,2,20,3,3,2,2,3,4,3,2,4,1,2,4,4,5,1,1,1,1,1,1
523,4,4,4,3,3,2,2,1,2,1,1,1,5,5,5,2,1,0,12,1,3,3
2040,1,1,1,2,2,4,4,1,1,2,2,2,1,2,2,1,2,-1,-1,1,2,1
850,2,11,4,2,3,2,3,2,2,3,3,3,2,4,4,4,2,0,8,2,2,1
231,4,1,4,3,3,3,4,3,2,2,3,3,4,4,2,2,1,0,12,2,2,3
1776,4,4,3,2,3,3,3,3,3,2,3,1,1,2,2,1,2,0,8,2,1,2
139,2,1,4,3,2,4,2,3,3,3,4,3,1,2,1,2,1,1,1,1,2,1
1382,4,1,97,1,1,1,1,1,1,2,1,1,2,2,1,1,2,1,1,1,2,1
1000,4,11,3,4,3,4,3,2,3,1,3,1,2,1,4,1,1,0,12,1,4,1
1248,2,13,24,3,4,3,3,2,2,2,2,1,2,4,2,4,2,0,3,1,4,1
1533,2,19,97,3,3,3,3,2,2,4,4,2,5,5,5,1,5,0,12,1,2,2
2128,4,27,97,3,2,2,5,2,2,2,3,2,2,2,4,1,1,1,1,2,2,2
